,folio_Bamberg,lemma_id,lemma_Bamberg,gloss_id_Bamberg,gloss_Bamberg,gloss_type_Bamberg,gloss_form_Bamberg,nature,marginal_note_id_Bamberg,marginal_note_type_Bamberg,marginal_note_form_Bamberg,folio_Lat7499,lemma_Lat7499,gloss_id_Lat7499,gloss_Lat7499,gloss_type_Lat7499,gloss_form_Lat7499,marginal_note_id_Lat7499,marginal_note_type_Lat7499,marginal_note_form_Lat7499
991,77v,p464_l14_o06,censeo ,p464_l14_o06_a,"++ (indico, statuo?)",S22,F3,shorthand,p464_l14_o06_b,S63,F2,83v,censeo ,p464_l14_o06_a,indico statuo,S22,F3,,,
992,77v,p464_l18_o04,scđam ,p464_l18_o04_a,+(coniugationem),S53,F2,shorthand,,,,83v,scđam ,p464_l18_o04_a,c̃iugationem,S53,F2,,,
993,77v,p464_l18_o07,albo ,,,,,,p464_l18_o07_a,S63,F2,83v,albo ,p464_l18_o07_a,a nõe alb,S54,F3,,,
994,77v,p464_l20_o10,Denso ,,,,,,p464_l20_o10_a,S63,F2,83v,Denso ,p464_l20_o10_a,a nõe densus ÷ spissus,S54,F3,,,
995,78r,p464_l27_o03,ferali ,p464_l27_o03_a,feroci,S22,F2,normal,,,,84r,feralis ,p464_l27_o03_a,feroci,S22,F2,,,
996,78r,p465_l02_o11,extulit ,p465_l02_o11_a,+,S22,F2,shorthand,,,,84r,extulit ,p465_l02_o11_a,enuntiauit,S22,F2,,,
997,78r,p465_l04_o06,contuor. ,p465_l04_o06_a,+,S22,F2,shorthand,p465_l04_o06_b,S63,F2,84r,contuor ,p465_l04_o06_a,simul uideo,S23,F4,,,
998,78r,p465_l04_o03,infensos ,,,,,,p465_l04_o03_a,S62,F3,84r,infensos ,p465_l04_o03_a,Alii codices infensor,S62,F4,,,
999,78r,p465_l06_o05,notatis ,p465_l06_o05_a,exceptis,S22,F2,normal,,,,84r,notatis ,p465_l06_o05_a,exceptis,S22,F2,,,
1000,78r,p465_l09_o03,morẽ ,p465_l09_o03_a,ritiũ,S22,F2,normal,,,,84r,morem ,p465_l09_o03_a,sitũ,S22,F2,,,
1001,78r,p465_l09_o04,crescentes ,,,,,,p465_l09_o04_a,S62,F3,84r,crescentes ,p465_l09_o04_a,Alii codices credentis,S62,F4,,,
1002,78r,p465_l10_o03,ambiguitas ,p465_l10_o03_a,anxi&as,S22,F2,normal,,,,84r, ambiguitas ,p465_l10_o03_a,dubietas anxietas,S22,F3,p465_l10_o03_b,S53,F3
1003,78r,p465_l11_o04,positione ,p465_l11_o04_a,in prima ꝑsona,S53,F3,normal,,,,84r,positione ,p465_l11_o04_a,in prima ꝑsona,S53,F3,,,
1004,78r,p465_l12_o04,corruptis ,p465_l12_o04_a,sb̶ uerbis,S53,F2,normal,,,,84r,corruptis ,p465_l12_o04_a,.s. uerbis,S53,F2,,,
1005,78r,p465_l12_o05,quę ,p465_l12_o05_a,uerba,S3232,F2,shorthand,,,,84r,quę ,p465_l12_o05_a,.s. uerba,S3232,F2,p465_l12_o05_b,S53,F4
1006,78r,p465_l19_o03,sperno ,p465_l19_o03_a,+,S22,F2,shorthand,p465_l19_o03_b,S63,F2,84r,sperno ,p465_l19_o03_a,inhonoro/despitio,S22,F3,,,
1007,78r,p465_l19_o07,asꝑnor ,p465_l19_o07_a,+,S22,F2,shorthand,p465_l19_o07_b,S63,F2,84r,Asꝑnor ,p465_l19_o07_a,despicio ł derideo,S22,F3,,,
1008,78r,p465_l20_o02,Conspicior ,,,,,,p465_l20_o02_a,S63,F2,84r,conspicio ,p465_l20_o02_a,uideo,S22,F2,,,
1009,78r,p465_l21_o02, C̃spicor ,,,,,,p465_l21_o02_a,S63,F2,84r,conspicor ,p465_l21_o02_a,+ stupefacio,S611,F2,,,
1010,78r,p465_l21_o05,Sterno ,p465_l21_o05_a,deicio ł orno,S22,F3,normal,p465_l21_o05_b,S63,F2,84r,Sterno ,p465_l21_o05_a,deitio ordino ł orno uos cernantur auro mundo,S22,F3,,,
1011,78r,p465_l22_o02,Consternor ,p465_l22_o02_a,stupefacio,S22,F2,normal,,,,84r,consternor ,p465_l22_o02_a,uideo,S22,F2,,,
1012,78r,p465_l23_o02,ludificor ,p465_l23_o02_a,+,S22,F2,shorthand,,,,84r,Ludificor ,p465_l23_o02_a,decipio ł̃ ludũ fatio,S23,F3,,,
1013,78r,p465_l23_o07,assentor ,p465_l23_o07_a,adulor,S22,F2,normal,,,,84r,Assentor ,p465_l23_o07_a,Adulor consentio,S22,F3,,,
1014,78r,p465_l24_o02,Gero ,p465_l24_o02_a,fero,S22,F2,normal,,,,84r,Gero ,p465_l24_o02_a,fero Ago,S22,F3,,,
1015,78r,p465_l24_o04,Morigeror ,p465_l24_o04_a,mores gero,S25,F4,normal,p465_l24_o04_b,S63,F2,84r,Morigeror ,p465_l24_o04_a,mores gero compositũ a nõe ⁊ uerbo,S25,F4,,,
1016,78r,p465_l25_o10,Liceor ,p465_l25_o10_a,(lique) facio,S25,F4,normal,p465_l25_o10_b,S63,F2,84r,liqueor ,p465_l25_o10_a,liquefatio,S22,F2,,,
1017,78r,p465_l25_o11,polliceor ,p465_l25_o11_a,spondeo,S22,F2,normal,,,,84r,Polliceor ,p465_l25_o11_a,ꝓmitto spondeo,S22,F3,,,
1018,78r,p465_l26_o01,Medeor ,p465_l26_o01_a,medico,S22,F2,normal,p465_l26_o01_b,S63,F3,84r,Medeor ,p465_l26_o01_a,medico : sano,S22,F3,,,
1019,78r,p465_l26_o02,reor ,p465_l26_o02_a,autumo,S22,F2,normal,,,,84r,Reor ,p465_l26_o02_a,autumo,S22,F2,,,
1020,78r,p465_l26_o03,Męreor ,p465_l26_o03_a,c̃striscor,S22,F2,normal,,,,84r,Mereor ,p465_l26_o03_a,contristor,S22,F2,p465_l26_o03_b,S522,F5
1021,78r,p465_l26_o05,Vereor ,p465_l26_o05_a,timeo,S22,F2,normal,p465_l26_o05_b,S63,F2,84r,Vereor ,p465_l26_o05_a,timeo,S22,F2,,,
1022,78r,p465_l26_o06,fateor ,p465_l26_o06_a,c̃fiteor,S22,F2,normal,,,,84r,Fateor ,p465_l26_o06_a,c̃fiteor,S231,F2,,,
1023,78r,p465_l27_o08,pͥmę ,p465_l27_o08_a,sb̶ c̃iugationis,S53,F2,normal,,,,84r,primę ,p465_l27_o08_a,.s. coniugationis,S53,F2,,,
1024,78r,p465_l28_o01,cogunt᷑ ,p465_l28_o01_a,cõpellunt᷑  sb̶ uerba,S415,F3,normal,,,,84r,coeunt᷑ ,p465_l28_o01_a,cõpellunt᷑ uerba,S22,F3,,,
1025,78r,p465_l28_o07,Amicior ,p465_l28_o07_a,circũdo,S22,F2,normal,p465_l28_o07_b,S63,F2,84r,amitior ,p465_l28_o07_a,circũdo induco Ab amicus ł amictus,S54,F3,,,
1026,78r,p465_l28_o08,blandior ,p465_l28_o08_a,adulor,S22,F2,normal,,,,84r,Blandior ,p465_l28_o08_a,adulor lenio,S22,F3,,,
1027,78r,p465_l28_o09,Ordior ,p465_l28_o09_a,texo (incipio loqui)?,S23,F3,shorthand,p465_l28_o09_b,S63,F2,84r,Ordior ,p465_l28_o09_a,texo ł incipio loqͥ,S23,F3,,,
1028,78r,p465_l29_o01,largior ,p465_l29_o01_a,imꝑtior,S22,F2,normal,,,,84r,Largior ,p465_l29_o01_a,tribuo imꝑtior,S22,F3,,,
1029,78r,p465_l29_o02,Molior ,p465_l29_o02_a,machinor,S22,F2,normal,,,,84r,Molior ,p465_l29_o02_a,machinor argum̃tor,S22,F3,,,
1030,78r,p465_l29_o03,opperior ,p465_l29_o03_a,p̃stolor,S22,F2,normal,p465_l29_o03_b,S63,F2,84r,Operior ,p465_l29_o03_a,prestolor/ł expecto,S22,F3,,,
1031,78r,p465_l29_o05,sortior ,p465_l29_o05_a,accipio,S22,F2,normal,,,,84r,Sortior ,p465_l29_o05_a,accipio eligor,S22,F3,,,
1032,78r,p465_l29_o07,assentior ,p465_l29_o07_a,assensꝰ+,S25,F4,shorthand,p465_l29_o07_b,S63,F2,84r,Assentio ,p465_l29_o07_a,c̃sentio,S22,F2,,,
1033,78r,p465_l29_o06,partior ,p465_l29_o06_a,diuido,S22,F2,normal,,,,84r,Partior ,p465_l29_o06_a,diuido,S22,F2,,,
1034,78r,p465_l29_o09,gradior ,p465_l29_o09_a,uado,S22,F2,normal,,,,84r,gradior ,p465_l29_o09_a,uado ãbulo,S22,F3,,,
1035,78r,p465_l30_o02,morior ,p465_l30_o02_a,intereo,S22,F2,normal,,,,84r,morior ,p465_l30_o02_a,intereo,S22,F2,,,
1036,78r,p465_l30_o04,patior ,,,,,,p465_l30_o04_a,S63,F2,84r,patior ,p465_l30_o04_a,poenã sustineo,S23,F4,,,
1037,78r,p465_l30_o06,tertię ,p465_l30_o06_a,sb̶ c̃iug̃,S53,F2,normal,,,,84r,tertię ,p465_l30_o06_a,.s. coniugationis,S53,F2,,,
1038,78r,p465_l30_o10,Orior ,p465_l30_o10_a,nascor,S22,F2,normal,p465_l30_o10_b,S63,F2,84r,orior ,p465_l30_o10_a,nascor,S22,F2,,,
1039,78r,p465_l31_o01,potior ,p465_l31_o01_a,fruor,S22,F2,normal,,,,84r,potior ,p465_l31_o01_a,fruor & possideo,S22,F3,,,
1040,78r,p465_l31_o07,motꝰ ,p465_l31_o07_a,modos,S22,F2,normal,,,,84r,modos ,p465_l31_o07_a,idẽ ẽ & mođ; / ł mot?,S23,F3,,,
1041,78r,p465_l32_o06,fruor ,,,,,,p465_l32_o06_a,S4181,F4,84r,fruor ,p465_l32_o06_a,utor inde frum̃tũ,S54,F3,p465_l32_o06_b,S4181,F4
1042,78v,p466_l02_o08,uniformis ,p466_l02_o08_a,s. unã formã habens,S25,F4,normal,,,,84v,uniformis ,p466_l02_o08_a,unã formã habens,S23,F3,,,
1043,78v,p466_l03_o02,regula ,p466_l03_o02_a,norma,S22,F2,normal,,,,84v,regula ,p466_l03_o02_a,÷ norma,S23,F2,,,
1044,78v,p466_l04_o02,secuta ,p466_l04_o02_a,sb̶ uerba,S53,F2,normal,,,,84v,sequunt᷑ ,p466_l04_o02_a,Alii codices secuta .s. uerba,S62,F4,,,
1045,78v,p466_l05_o03,precor ,p466_l05_o03_a,a preco,S54,F3,normal,,,,84v,precor ,p466_l05_o03_a,a prece,S54,F3,,,
1046,78v,p466_l05_o04,Vador ,p466_l05_o04_a,a uado,S54,F3,normal,p466_l05_o04_b,S63,F2,84v,uador ,p466_l05_o04_a,a uado,S54,F3,,,
1047,78v,p466_l05_o05,Vagor ,p466_l05_o05_a,a uago,S54,F3,normal,,,,84v,Vagor ,p466_l05_o05_a,a nõe uagꝰ,S64,F3,,,
1048,78v,p466_l05_o06,suffragor ,p466_l05_o06_a,auxilior,S22,F2,normal,,,,84v,Suffragor ,p466_l05_o06_a,a suffragio ÷ auxilior,S22,F3,,,
1049,78v,p466_l06_o03,Rimor ,p466_l06_o03_a,inuestigo,S22,F2,normal,p466_l06_o03_b,S63,F2,84v,Rimor ,p466_l06_o03_a,inqͥro,S22,F2,,,
1050,78v,p466_l06_o04,Peregrinor ,p466_l06_o04_a,exsulo,S22,F2,normal,,,,84v,Peregrinor ,p466_l06_o04_a,exilio,S22,F2,,,
1051,78v,p466_l10_o07,originis ,p466_l10_o07_a,initii,S22,F2,normal,,,,84v,originis ,p466_l10_o07_a,inicii,S22,F2,,,
1052,78v,p466_l13_o06-07,carent ,p466_l13_o06-07_a,id est ñ diriuant᷑ a nominibus,S53,F4,normal,,,,84v,nominũ carent ,p466_l13_o06-07_a,ñ diriuant᷑ a nominib;,S53,F4,,,
1053,78v,p466_l14_o04,patior ,p466_l14_o04_a,sustineo,S22,F2,normal,,,,84v,Patior ,p466_l14_o04_a,sustineo,S22,F2,,,
1054,78v,p466_l14_o10,exequor ,p466_l14_o10_a,ꝑficio,S22,F2,normal,p466_l14_o10_b,S63,F2,84v,Exequor; ,p466_l14_o10_a,ꝑficio,S22,F2,,,
1055,78v,p466_l15_o02,nominib; ,p466_l15_o02_a,aut,S611,F2,normal,,,,84v,nominib; ,p466_l15_o02_a,.s. trisillabis .i. purã habentib; penultimã,S53,F3,,,
1056,78v,p466_l15_o03,dir̃iuata ,p466_l15_o03_a,+,S53,F2,shorthand,,,,84v,diriuata ,p466_l15_o03_a,uerba,S53,F2,,,
1057,78v,p466_l16_o04,primitiua ,p466_l16_o04_a,+,S53,F2,shorthand,,,,84v,primitiua ,p466_l16_o04_a,Alii codices pͥuata,S62,F4,,,
1058,78v,p466_l16_o05,quartę ,p466_l16_o05_a,+,S53,F2,shorthand,,,,84v,quartę ,p466_l16_o05_a,c̃iugationis,S53,F2,,,
1059,78v,p466_l16_o08,deputant᷑. ,p466_l16_o08_a,ad numeraNTur,S22,F2,normal,,,,84v,deputant᷑ ,p466_l16_o08_a,c̃numerant᷑,S22,F2,,,
1060,78v,p466_l21_o05,Irascor ,p466_l21_o05_a,ab ira,S54,F3,normal,,,,84v,irascor ,p466_l21_o05_a,ab ira,S54,F3,,,
1061,78v,p466_l21_o06,Vescor ,p466_l21_o06_a,comedo,S22,F2,normal,p466_l21_o06_b,S63,F2,84v,uescor ,p466_l21_o06_a,cumedo,S22,F2,,,
1062,78v,p466_l21_o07,Vlcisaor ,p466_l21_o07_a,uindico,S22,F2,normal,,,,84v,ulciscor ,p466_l21_o07_a,uindico,S22,F2,,,
1063,78v,p466_l21_o08,Nanciscor ,p466_l21_o08_a,assequor,S22,F2,normal,,,,84v,nanciscor ,p466_l21_o08_a,assequor,S22,F2,,,
1064,78v,p466_l22_o02,adipiscor ,p466_l22_o02_a,consequor,S22,F2,normal,,,,84v,Adipiscor; ,p466_l22_o02_a,consequor inuenio,S22,F3,,,
1065,78v,p466_l21_o09,Paciscor ,p466_l21_o09_a,pacẽ facio,S23,F4,normal,,,,84v,pacisor ,p466_l21_o09_a,pacẽ fatio,S23,F4,,,
1066,78v,p466_l21_o10,exgꝑiscor ,p466_l21_o10_a,euigilo,S22,F2,normal,,,,84v,exꝑgiscor ,p466_l21_o10_a,euigilo,S22,F2,,,
1067,78v,p466_l22_o01,cõminiscor ,p466_l22_o01_a,excogito,S22,F2,normal,p466_l22_o01_b,S63,F2,84v,cõminisor ,p466_l22_o01_a,Excogito,S22,F2,,,
1068,78v,p466_l25_o02,diriuatis ,p466_l25_o02_a,uerbis,S53,F2,shorthand,,,,84v,diriuatiuis ,p466_l25_o02_a,uerbis,S53,F2,,,
1069,78v,p466_l25_o03,qđ ,p466_l25_o03_a,sb̶ ÷?,S53,F2,shorthand,,,,84v,quę ,p466_l25_o03_a,uerba in .sco. diriuatiua ut ebesco quã a uerbo ebeo / ut qͥesco pasco ⁊rł,S3232,F4,,,
1070,78v,p466_l30_o06,quãuis ,p466_l30_o06_a,sb̶ hab& illa pͥma c̃iugatio,S53,F4,normal,,,,84v,quãuis ,p466_l30_o06_a,.s. hab& illa pͥma c̃iugatio,S53,F4,p466_l30_o06_b,S53,F5
1071,78v,p466_l30_o08,diriuata ,p466_l30_o08_a,uerba,S53,F2,shorthand,,,,84v,diriuata ,p466_l30_o08_a,uerba,S53,F2,,,
1072,78v,p467_l02_o09,originatio ,p467_l02_o09_a,initiũ,S22,F2,normal,p467_l02_o09_b,S63,F2,84v,originatio ,p467_l02_o09_a,initiũ fundam̃tu,S22,F3,,,
1073,78v,p467_l05_o15,opinor ,p467_l05_o15_a,ęstimo,S22,F2,normal,,,,84v,opinor ,p467_l05_o15_a,ęstimo,S22,F2,,,
1074,78v,p467_l06_o07,scđa ,p467_l06_o07_a,sb̶ c̃iugatio,S53,F2,normal,p467_l06_o07_b,S631,F4,84v,scđa ,p467_l06_o07_a,coniugatio,S53,F2,,,
1075,79v,p468_l34_o08,Edico ,,,,,,p468_l34_o08_a,S53,F2,85v,Edico ,p468_l34_o08_a,ualde dico,S23,F4,,,
1076,80r,p470_l09_o07,Glisco ,p470_l09_o07_a,cresco,S22,F2,normal,p470_l09_o07_b,S63,F2,85v,Glisco ,p470_l09_o07_a,cresco,S22,F2,,,
1077,80r,p471_l14_o02,displosa ,p471_l14_o02_a,disrupta,S22,F2,normal,,,,86r,displosa ,p471_l14_o02_a,fracra ł disrupta,S22,F3,,,
1078,80r,p471_l26_o01,Trudo ,p471_l26_o01_a,indudo,S22,F2,normal,,,,86r,Trudo ,p471_l26_o01_a,includo impingo ł pello,S22,F3,,,
1079,80r,p471_l28_o04,pecuaria ,p471_l28_o04_a,pecunia,S22,F2,normal,,,,86r,pecuaria ,p471_l28_o04_a,pecunia,S22,F2,,,
1080,80v,p472_l01_o03,suspicari ,p472_l01_o03_a,iudicari,S22,F2,normal,,,,86r,suspicari ,p472_l01_o03_a,iudicari existimare,S22,F3,,,
1081,80v,p472_l03_o04,palinurꝰ ,p472_l03_o04_a,+++ gub̶natoris nauis,S23,F3,normal,,,,86v,palinurus ,p472_l03_o04_a,ꝓpͥũ nom̃ gub̶natoris nauis,S553,F4,,,
1082,80v,p472_l09_o01,cedt̃ ,p472_l09_o01_a,uerberare,S22,F2,normal,,,,86v,cędunt ,p472_l09_o01_a,uerberant,S22,F2,,,
1083,80v,p473_l01_o01,Secundus ,p473_l01_o01_a,prosꝑ,S22,F2,normal,,,,86v,Secunđ ,p473_l01_o01_a,÷ ꝓsꝑ,S22,F2,,,
1084,81r,p474_l07_o04,ΙΕPΩCΥΓΩ ,p474_l07_o04_a,r&iceo,S22,F2,normal,,,,87r,ΙΕΡΩCΥΛΩ ,p474_l07_o04_a,÷ immolo,S211,F2,,,
1085,81r,p474_l18_o08,no ,p474_l18_o08_a,nato,S22,F2,normal,,,,87r,no ,p474_l18_o08_a,nato,S22,F2,,,
1086,81r,p474_l19_o04,for ,p474_l19_o04_a,loquor,S22,F2,normal,,,,87r,for ,p474_l19_o04_a,loquor,S22,F2,,,
1087,82v,p479_l06_o07,Obsono ,p479_l06_o07_a,mercor,S22,F2,normal,p479_l06_o07_b,S24,F4,88v,Obsono ,p479_l06_o07_a,^,S11,F1,,,
1088,82v,p480_l05_o01-02,in .po. ,,,,,,p480_l05_o01-02_a,S63,F2,88v,In .po. ,,,,,p480_l05_o01-02_a,S63,F3
1089,83r,p481_l08_o01-02,in .ro. ,,,,,,p481_l08_o01-02_a,S63,F3,89r,In .ro. ,,,,,p481_l08_o01-02_a,S63,F3
1090,83r,p482_l11_o01-02,in .ror. ,,,,,,p482_l11_o01-02_a,S63,F3,89v,in .ror. ,,,,,p482_l14_o01-02_a,S63,F1
1091,83r,p482_l14_o01-02,in .so. ,,,,,,p482_l14_o01-02_a,S63,F3,89v,In .so. ,,,,,,,
1092,83v,p483_l20_o04,Exulto ,p483_l20_o04_a,l&or,S22,F2,normal,,,,90r,exultat ,p483_l20_o04_a,s,S611,F1,,,
1093,84r,p485_l20_o04-05,in .xor. ,,,,,,p485_l20_o04-05_a,S63,F2,90v,"
                              In .xor. ",,,,,p485_l20_o04-05_a,S63,F3
1094,84v,p486_l28_o07,motus ,p486_l28_o07_a,+,S22,F2,normal,,,,91r,motus. ,p486_l28_o07_a,ł meatus,S22,F2,,,
